87667	6	20000101	20100101
Time_Day	APCP	TMP	SPFH	UGRD	DSWRF
2.54166666666667	0	0.29	0.8034	0.47	0
2.58333333333333	0	0.05	0.8079	0.58	0
2.625	0	-0.19	0.8124	0.7	0
2.66666666666667	0	1.79	0.7348	0.65	59.04
2.70833333333333	0	3.78	0.6646	0.6	187.228
2.75	1.632	5.76	0.6019	0.54	330.832
2.79166666666667	1.632	7.27	0.5494	0.97	406.097
2.83333333333333	0	8.78	0.502	1.4	453.299
2.875	0.048	10.29	0.4592	1.83	425.312
2.91666666666667	0.0384	10.09	0.4766	1.83	363.408
2.95833333333333	0	9.89	0.4943	1.83	266.16
3	0	9.69	0.5125	1.83	107.056
3.04166666666667	0	8.43	0.5559	1.67	0
3.08333333333333	0	7.16	0.604	1.51	0
3.125	0	5.89	0.6568	1.36	0
3.16666666666667	0	5.71	0.6747	1.02	0
3.20833333333333	0	5.53	0.6929	0.69	0
3.25	0	5.36	0.7111	0.35	0
3.29166666666667	0	5.36	0.7153	0.58	0
3.33333333333333	0	5.36	0.7195	0.81	0
3.375	0	5.36	0.7237	1.04	0
3.41666666666667	0	5.27	0.7331	0.82	0
3.45833333333333	0	5.18	0.7426	0.59	0
3.5	0	5.09	0.7522	0.37	0
3.54166666666667	0	4.57	0.7841	0.3	0
3.58333333333333	0	4.05	0.8175	0.23	0
3.625	0	3.53	0.8523	0.17	0
3.66666666666667	0	4.04	0.8524	0.39	16.592
3.70833333333333	29.1888	4.55	0.8516	0.62	52.7
3.75	0	5.06	0.85	0.85	92.225
3.79166666666667	0	5.4	0.8542	0.91	113.276
3.83333333333333	0	5.74	0.8579	0.97	126.523
3.875	0	6.08	0.8609	1.02	186.944
3.91666666666667	0	6.36	0.8514	1.16	159.952
3.95833333333333	0	6.64	0.8419	1.3	117.448
4	0	6.92	0.8326	1.44	91.664
4.04166666666667	0	5.34	0.8662	1.43	0
4.08333333333333	0	3.77	0.8974	1.43	0
4.125	0	2.19	0.9264	1.43	0
4.16666666666667	0	1.96	0.9217	1.07	0
4.20833333333333	0	1.72	0.9172	0.71	0
4.25	0	1.49	0.9118	0.35	0
4.29166666666667	0	1.2	0.8978	0.17	0
4.33333333333333	0	0.91	0.8829	0.01	0
4.375	0	0.63	0.8665	0.18	0
4.41666666666667	0	0.65	0.8312	0.14	0
4.45833333333333	0	0.67	0.7959	0.1	0
4.5	0	0.69	0.7608	0.05	0
4.54166666666667	0	0.57	0.724	0.14	0
4.58333333333333	0	0.46	0.6861	0.22	0
4.625	0	0.34	0.648	0.31	0
4.66666666666667	0	2.12	0.5661	0.35	62.24
4.70833333333333	0	3.89	0.4958	0.38	197.913
4.75	0	5.67	0.4346	0.42	346.861
4.79166666666667	0	7.05	0.3889	0.16	426.191
4.83333333333333	0	8.43	0.3481	0.1	476.334
4.875	0	9.81	0.3119	0.36	454.608
4.91666666666667	0	9.54	0.3229	0.15	389.472
4.95833333333333	0	9.27	0.3342	0.05	286.736
5	0	9	0.3458	0.25	99.568
5.04166666666667	0	7.27	0.3683	0.16	0
5.08333333333333	0	5.53	0.392	0.07	0
5.125	0	3.8	0.4161	0.02	0
5.16666666666667	0	3.65	0.4007	0.27	0
5.20833333333333	0	3.51	0.3847	0.57	0
5.25	0	3.36	0.3686	0.86	0
5.29166666666667	0	3.2	0.3501	0.73	0
5.33333333333333	0	3.04	0.3312	0.61	0
5.375	0	2.88	0.3118	0.49	0
5.41666666666667	0	2.58	0.3094	0.6	0
5.45833333333333	0	2.28	0.3068	0.71	0
5.5	0	1.99	0.3038	0.82	0
5.54166666666667	0	1.98	0.3042	0.26	0
5.58333333333333	0	1.98	0.3045	0.29	0
5.625	0	1.98	0.3047	0.85	0
5.66666666666667	0	3.71	0.308	0.81	56.624
5.70833333333333	0	5.43	0.3074	0.77	180.005
5.75	0	7.16	0.3034	0.73	241.333
5.79166666666667	0	8.26	0.3092	1.02	296.644
5.83333333333333	0	9.36	0.3128	1.31	331.735
5.875	0	10.46	0.3146	1.6	233.472
5.91666666666667	0	9.91	0.357	1.84	200.288
5.95833333333333	0	9.36	0.4021	2.09	147.84
6	0	8.8	0.4504	2.33	54.2
6.04166666666667	0	7.84	0.4937	2.16	0
6.08333333333333	0	6.88	0.5411	1.99	0
6.125	0	5.92	0.5928	1.82	0
6.16666666666667	0	5.75	0.6238	1.8	0
6.20833333333333	0	5.58	0.6556	1.78	0
6.25	0	5.42	0.6875	1.77	0
6.29166666666667	0	4.98	0.6976	1.85	0
6.33333333333333	0	4.55	0.7072	1.93	0
6.375	0	4.12	0.717	2.02	0
6.41666666666667	0	3.49	0.7306	1.7	0
6.45833333333333	0	2.87	0.7436	1.38	0
6.5	0	2.24	0.7571	1.06	0
6.54166666666667	0	1.7	0.7091	0.89	0
6.58333333333333	0	1.16	0.6564	0.72	0
6.625	0	0.62	0.5986	0.54	0
6.66666666666667	0	2.53	0.5432	0.81	62.08
6.70833333333333	0	4.43	0.4936	1.07	197.066
6.75	0	6.34	0.4486	1.33	332.632
6.79166666666667	0	7.75	0.4114	1.8	409.024
6.83333333333333	0	9.17	0.3773	2.27	457.635
6.875	0	10.59	0.3464	2.74	402.464
6.91666666666667	0	10.36	0.3671	2.47	345.728
6.95833333333333	0	10.13	0.3883	2.21	255.88
7	0	9.9	0.4101	1.94	105.66
7.04166666666667	0	7.99	0.4649	1.11	0
7.08333333333333	0	6.07	0.5284	0.27	0
7.125	0	4.15	0.6018	0.56	0
7.16666666666667	0	3.8	0.6175	0.23	0
7.20833333333333	0	3.45	0.6336	0.1	0
7.25	0	3.09	0.6505	0.43	0
7.29166666666667	0	2.97	0.6649	0.72	0
7.33333333333333	0	2.86	0.6791	1	0
7.375	0	2.74	0.6938	1.28	0
7.41666666666667	0	3.09	0.7072	1.16	0
7.45833333333333	0	3.44	0.7197	1.04	0
7.5	0	3.79	0.7311	0.91	0
7.54166666666667	0	3.6	0.7603	1.25	0
7.58333333333333	0	3.41	0.7903	1.59	0
7.625	0	3.22	0.8208	1.94	0
7.66666666666667	0	4.7	0.7744	2.43	52.496
7.70833333333333	0	6.18	0.7301	2.92	166.297
7.75	0	7.67	0.6875	3.42	317.736
7.79166666666667	0	8.87	0.6401	3.39	390.827
7.83333333333333	0	10.07	0.5963	3.36	437.502
7.875	0	11.27	0.5558	3.34	441.904
7.91666666666667	0	10.92	0.5618	3.02	380.112
7.95833333333333	0	10.57	0.5677	2.7	282.08
8	0	10.21	0.5741	2.38	134.852
8.04166666666667	0	8.5	0.6062	2.24	0
8.08333333333333	0	6.78	0.6391	2.11	0
8.125	0	5.07	0.6717	1.98	0
8.16666666666667	0	4.63	0.6752	1.86	0
8.20833333333333	0	4.19	0.6783	1.75	0
8.25	0	3.75	0.6812	1.63	0
8.29166666666667	0	3.45	0.6794	2.02	0
8.33333333333333	0	3.15	0.6773	2.4	0
8.375	0	2.86	0.6744	2.79	0
8.41666666666667	0	2.41	0.6847	2.35	0
8.45833333333333	0	1.97	0.6947	1.91	0
8.5	0	1.53	0.7046	1.48	0
8.54166666666667	0	1.43	0.6977	1.51	0
8.58333333333333	0	1.33	0.6907	1.55	0
8.625	0	1.23	0.6836	1.59	0
8.66666666666667	0	2.88	0.6429	2.04	43.312
8.70833333333333	0	4.53	0.6038	2.5	136.767
8.75	0	6.18	0.5666	2.95	185.664
8.79166666666667	0	6.92	0.5628	3.01	228.423
8.83333333333333	0	7.66	0.5583	3.07	255.825
8.875	0	8.39	0.5533	3.13	266.256
8.91666666666667	0	8.26	0.5897	2.75	229.328
8.95833333333333	0	8.13	0.6266	2.37	170.648
9	0	7.99	0.6646	1.99	88.604
9.04166666666667	0	6.71	0.7091	1.85	0
9.08333333333333	0	5.43	0.7571	1.72	0
9.125	0	4.16	0.808	1.59	0
9.16666666666667	0	3.97	0.8368	1.77	0
9.20833333333333	0	3.78	0.8662	1.95	0
9.25	0	3.59	0.8963	2.13	0
9.29166666666667	0	3.62	0.8998	2.24	0
9.33333333333333	0	3.66	0.9026	2.34	0
9.375	0	3.69	0.906	2.45	0
9.41666666666667	0	3.79	0.9117	2.23	0
9.45833333333333	0	3.9	0.9166	2	0
9.5	0	4	0.922	1.78	0
9.54166666666667	0	3.79	0.9375	1.53	0
9.58333333333333	0	3.58	0.9533	1.27	0
9.625	0	3.37	0.9693	1.02	0
9.66666666666667	1.1472	4.26	0.9448	1.58	21.168
9.70833333333333	2.4288	5.16	0.9196	2.14	66.553
9.75	1.7184	6.06	0.8944	2.7	114.911
9.79166666666667	1.9776	6.69	0.8888	3.04	141.383
9.83333333333333	2.8896	7.32	0.8823	3.38	158.419
9.875	1.5936	7.95	0.875	3.72	143.12
9.91666666666667	1.152	7.84	0.8903	3.79	123.44
9.95833333333333	1.5936	7.74	0.905	3.85	92.104
10	0	7.63	0.9206	3.92	88.632
10.0416666666667	2.4384	7.1	0.9321	2.84	1.095
10.0833333333333	4.3776	6.57	0.9434	1.77	0
10.125	5.5776	6.04	0.9545	0.69	0
10.1666666666667	2.3616	6.12	0.9544	1.22	0
10.2083333333333	4.224	6.21	0.9537	1.74	0
10.25	2.6016	6.29	0.9535	2.27	0
10.2916666666667	4.5504	6.24	0.9554	2.4	0
10.3333333333333	5.1456	6.19	0.9573	2.53	0
10.375	2.4288	6.13	0.9599	2.66	0
10.4166666666667	2.88	6.16	0.9567	2.62	0
10.4583333333333	4.8192	6.18	0.954	2.57	0
10.5	1.6128	6.2	0.9515	2.52	0
10.5416666666667	11.5488	6.02	0.9515	2.66	0
10.5833333333333	17.1744	5.84	0.9514	2.8	0
10.625	30.6768	5.66	0.9512	2.94	0
10.6666666666667	70.944	5.83	0.9364	3.87	23.552
10.7083333333333	75.8112	6.01	0.9212	4.8	73.724
10.75	78.9216	6.18	0.9068	5.73	147.348
10.7916666666667	35.1936	6.11	0.8935	6.1	181.316
10.8333333333333	27.3888	6.05	0.8794	6.48	203.239
10.875	9.8208	5.98	0.8658	6.85	181.392
10.9166666666667	3.7248	4.93	0.8429	6.51	156.672
10.9583333333333	2.9952	3.87	0.8128	6.17	117.208
11	8.1504	2.81	0.7737	5.83	44.932
11.0416666666667	2.2272	2.7	0.7963	4.77	1.725
11.0833333333333	3.36	2.59	0.8192	3.71	0
11.125	0.0672	2.48	0.8424	2.65	0
11.1666666666667	0	1.84	0.854	2.05	0
11.2083333333333	0	1.2	0.8649	1.45	0
11.25	0	0.55	0.8758	0.86	0
11.2916666666667	0	0.61	0.8837	1.07	0
11.3333333333333	0	0.66	0.8922	1.28	0
11.375	0	0.71	0.9006	1.49	0
11.4166666666667	0	0.85	0.897	1.4	0
11.4583333333333	0	0.99	0.8935	1.31	0
11.5	0	1.13	0.89	1.22	0
11.5416666666667	0	0.71	0.889	0.51	0
11.5833333333333	0	0.3	0.8866	0.21	0
11.625	0	-0.12	0.8841	0.92	0
11.6666666666667	0	1.16	0.8418	0.59	63.36
11.7083333333333	0	2.45	0.8004	0.27	197.116
11.75	4.6632	3.73	0.7611	0.06	291.605
11.7916666666667	0	4.61	0.688	0.69	358.86
11.8333333333333	0	5.49	0.6211	1.32	402.414
11.875	0	6.37	0.56	1.94	369.2
11.9166666666667	0	6.46	0.5677	1.47	319.28
11.9583333333333	0	6.54	0.5756	0.99	239.512
12	0	6.62	0.5834	0.51	116.86
12.0416666666667	0	5.95	0.6337	0.51	6.411
12.0833333333333	0	5.28	0.6876	0.52	0
12.125	4.6656	4.61	0.7454	0.52	0
12.1666666666667	0.2112	4.56	0.7603	0.32	0
12.2083333333333	0.2112	4.51	0.7754	0.11	0
12.25	0	4.46	0.7906	0.09	0
12.2916666666667	0	4.45	0.7953	0.25	0
12.3333333333333	0	4.45	0.7993	0.4	0
12.375	0	4.44	0.8039	0.56	0
12.4166666666667	0	4.4	0.8163	0.67	0
12.4583333333333	4.6656	4.37	0.828	0.78	0
12.5	0	4.33	0.8404	0.9	0
12.5416666666667	4.2048	4.02	0.8678	1.56	0
12.5833333333333	3.624	3.71	0.8959	2.22	0
12.625	3.6216	3.39	0.9257	2.88	0
12.6666666666667	3.6048	4.08	0.9183	2.59	20.304
12.7083333333333	8.6016	4.77	0.9099	2.3	62.732
12.75	3.6576	5.46	0.9006	2.02	96.563
12.7916666666667	3.6672	5.78	0.9019	1.97	118.821
12.8333333333333	7.5072	6.11	0.9023	1.92	133.282
12.875	7.0128	6.43	0.9028	1.87	110.496
12.9166666666667	0.0096	6.54	0.9084	2.07	95.68
12.9583333333333	7.008	6.64	0.9144	2.28	71.968
13	7.4256	6.75	0.9197	2.48	98.52
13.0416666666667	8.8128	6.57	0.9242	2.38	7.002
13.0833333333333	13.584	6.39	0.9287	2.27	0
13.125	17.8896	6.21	0.9331	2.17	0
13.1666666666667	6.6528	6.28	0.9392	1.93	0
13.2083333333333	8.8704	6.36	0.9446	1.69	0
13.25	4.3776	6.43	0.9505	1.45	0
13.2916666666667	8.7744	6.53	0.9479	1.39	0
13.3333333333333	5.1168	6.64	0.9446	1.33	0
13.375	2.9376	6.74	0.9421	1.27	0
13.4166666666667	4.0896	6.66	0.944	1.22	0
13.4583333333333	5.2512	6.59	0.9453	1.17	0
13.5	0.0192	6.52	0.9466	1.12	0
13.5416666666667	2.1312	6.58	0.9417	1.26	0
13.5833333333333	0.0288	6.64	0.9368	1.41	0
13.625	1.2384	6.69	0.9326	1.55	0
13.6666666666667	0.9984	6.98	0.9214	1	24.272
13.7083333333333	0.9888	7.26	0.911	0.45	74.461
13.75	0.0384	7.55	0.9	0.1	114.213
13.7916666666667	0	7.85	0.8926	0.21	140.536
13.8333333333333	0	8.16	0.8846	0.33	157.695
13.875	1.248	8.46	0.8772	0.45	180.128
13.9166666666667	0.9024	8.28	0.884	0.17	156.192
13.9583333333333	0.7248	8.1	0.8908	0.11	117.8
14	0.0288	7.92	0.8977	0.39	84.152
14.0416666666667	0.4272	7.43	0.9143	0.58	7.322
14.0833333333333	1.0608	6.95	0.9306	0.77	0
14.125	0.9168	6.47	0.947	0.96	0
14.1666666666667	1.0896	6.42	0.9528	0.71	0
14.2083333333333	1.7664	6.36	0.9593	0.47	0
14.25	1.9608	6.31	0.9651	0.22	0
14.2916666666667	1.8096	6.33	0.9659	0.62	0
14.3333333333333	0.432	6.35	0.9667	1.03	0
14.375	0.9912	6.37	0.9675	1.43	0
14.4166666666667	1.5504	6.35	0.967	1.42	0
14.4583333333333	1.152	6.33	0.9665	1.41	0
14.5	5.8848	6.31	0.966	1.4	0
14.5416666666667	13.9488	6.14	0.9626	1.82	0
14.5833333333333	28.128	5.97	0.9591	2.24	0
14.625	11.2416	5.8	0.9555	2.66	0
14.6666666666667	0.888	6.13	0.9461	2.66	24.096
14.7083333333333	4.4592	6.46	0.9366	2.65	73.29
14.75	0	6.79	0.9271	2.64	179.574
14.7916666666667	0	7.57	0.9075	2.91	220.919
14.8333333333333	0	8.35	0.8876	3.19	247.971
14.875	0	9.13	0.8677	3.46	229.472
14.9166666666667	0	8.67	0.8844	3.26	199.232
14.9583333333333	0	8.2	0.9021	3.07	150.672
15	0	7.74	0.9195	2.88	45.08
15.0416666666667	2.5536	7.82	0.9017	3.22	4.628
15.0833333333333	9.4392	7.89	0.8847	3.55	0
15.125	11.6976	7.97	0.8672	3.89	0
15.1666666666667	13.5936	7.91	0.8877	3.43	0
15.2083333333333	11.544	7.85	0.9083	2.98	0
15.25	22.2192	7.79	0.929	2.53	0
15.2916666666667	64.08	7.54	0.9282	1.38	0
15.3333333333333	127.4496	7.3	0.9264	0.23	0
15.375	98.016	7.06	0.9244	0.93	0
15.4166666666667	56.1024	6.29	0.9239	1.22	0
15.4583333333333	43.1424	5.53	0.9202	1.52	0
15.5	0.1536	4.77	0.9138	1.81	0
15.5416666666667	0	4.51	0.8897	2.55	0
15.5833333333333	0	4.26	0.8638	3.29	0
15.625	12.2016	4.01	0.8366	4.03	0
15.6666666666667	10.2816	4.52	0.8002	4	49.648
15.7083333333333	9.9744	5.03	0.7653	3.97	149.658
15.75	6.4512	5.54	0.732	3.95	237.425
15.7916666666667	8.736	5.77	0.7162	3.35	292.019
15.8333333333333	12.5376	6.01	0.7002	2.76	327.862
15.875	16.5888	6.25	0.6845	2.17	231.632
15.9166666666667	6.3264	6.12	0.6994	1.53	201.36
15.9583333333333	0.1056	5.99	0.7145	0.9	152.688
16	0	5.86	0.7299	0.26	104.516
16.0416666666667	0	5.28	0.7522	0.08	12.337
16.0833333333333	0	4.7	0.7753	0.1	0
16.125	0	4.13	0.7987	0.28	0
16.1666666666667	0	3.43	0.8181	0.85	0
16.2083333333333	0	2.74	0.8371	1.43	0
16.25	0	2.04	0.8569	2	0
16.2916666666667	0	2.09	0.8505	2.14	0
16.3333333333333	0	2.14	0.8441	2.27	0
16.375	0	2.19	0.8378	2.41	0
16.4166666666667	0	2.19	0.8324	2.04	0
16.4583333333333	0	2.19	0.8271	1.67	0
16.5	0	2.19	0.8217	1.29	0
16.5416666666667	0	2.16	0.8311	1.79	0
16.5833333333333	0	2.14	0.8399	2.29	0
16.625	0	2.11	0.8493	2.79	0
16.6666666666667	0	3.26	0.817	3.2	49.008
16.7083333333333	0	4.41	0.7853	3.61	146.295
16.75	0	5.57	0.7537	4.03	236.783
16.7916666666667	0	6.11	0.743	3.72	291.144
16.8333333333333	0	6.64	0.7328	3.42	326.948
16.875	0	7.18	0.7219	3.11	329.712
16.9166666666667	0	7.17	0.7294	2.99	286.992
16.9583333333333	0	7.16	0.737	2.88	218.208
17	0	7.16	0.744	2.76	101.116
17.0416666666667	0	6.26	0.8035	2.35	13.459
17.0833333333333	0	5.37	0.8673	1.94	0
17.125	0	4.48	0.9362	1.53	0
17.1666666666667	0	4.53	0.9378	1.39	0
17.2083333333333	5.9904	4.57	0.94	1.25	0
17.25	15.6816	4.62	0.9415	1.12	0
17.2916666666667	22.0992	4.69	0.9511	1.12	0
17.3333333333333	25.7232	4.76	0.9606	1.13	0
17.375	21.6048	4.82	0.9707	1.13	0
17.4166666666667	40.4304	5.02	0.9672	1.01	0
17.4583333333333	39.3792	5.22	0.9636	0.89	0
17.5	53.376	5.41	0.9607	0.77	0
17.5416666666667	52.1184	5.47	0.9677	0.72	0
17.5833333333333	49.0464	5.53	0.9747	0.66	0
17.625	28.8576	5.59	0.9816	0.61	0
17.6666666666667	5.9904	6.27	0.9527	0.6	34.192
17.7083333333333	2.9376	6.95	0.9245	0.59	101.003
17.75	0	7.63	0.8973	0.57	141.292
17.7916666666667	0	7.85	0.9023	0.89	173.674
17.8333333333333	0	8.07	0.907	1.21	195.069
17.875	0	8.3	0.9108	1.52	226.944
17.9166666666667	0	8.54	0.9008	1.94	197.792
17.9583333333333	0	8.79	0.8902	2.37	150.784
18	0	9.04	0.8799	2.79	80.944
18.0416666666667	0	8.35	0.9007	2.67	11.969
18.0833333333333	0	7.66	0.9217	2.55	0
18.125	0	6.97	0.943	2.43	0
18.1666666666667	0	6.94	0.9468	2.12	0
18.2083333333333	0	6.9	0.9512	1.81	0
18.25	10.6632	6.87	0.955	1.49	0
18.2916666666667	1.7328	6.98	0.9604	1.72	0
18.3333333333333	3.7752	7.09	0.9657	1.95	0
18.375	14.232	7.2	0.9708	2.18	0
18.4166666666667	33.7488	7.36	0.967	2.09	0
18.4583333333333	6.3624	7.52	0.9631	1.99	0
18.5	6.2664	7.68	0.9592	1.9	0
18.5416666666667	11.4144	7.14	0.9649	2.49	0
18.5833333333333	9.0192	6.61	0.9693	3.08	0
18.625	12.1488	6.07	0.9736	3.67	0
18.6666666666667	20.832	6.8	0.9597	3.16	19.872
18.7083333333333	31.8432	7.53	0.9452	2.66	58.061
18.75	23.6496	8.27	0.9295	2.15	91.856
18.7916666666667	33.6288	8.28	0.9314	1.93	112.853
18.8333333333333	29.2416	8.28	0.9339	1.7	126.773
18.875	5.4672	8.29	0.9357	1.48	159.504
18.9166666666667	2.5872	8.16	0.9261	1.64	139.2
18.9583333333333	0.048	8.03	0.9162	1.79	106.392
19	5.5008	7.9	0.9061	1.95	54.28
19.0416666666667	4.824	7.47	0.9145	2.13	8.81
19.0833333333333	11.4768	7.04	0.9228	2.31	0
19.125	10.1904	6.61	0.9308	2.49	0
19.1666666666667	3.0384	6.45	0.9313	2.1	0
19.2083333333333	10.788	6.28	0.9323	1.71	0
19.25	3.1104	6.12	0.9326	1.32	0
19.2916666666667	0	5.94	0.9329	1.36	0
19.3333333333333	0	5.76	0.933	1.41	0
19.375	0	5.57	0.9337	1.45	0
19.4166666666667	1.7256	5.22	0.9298	1.2	0
19.4583333333333	0	4.87	0.9251	0.94	0
19.5	0	4.52	0.9199	0.69	0
19.5416666666667	0	4.07	0.9216	1.21	0
19.5833333333333	0	3.62	0.9227	1.73	0
19.625	0	3.17	0.9231	2.25	0
19.6666666666667	0	4.68	0.8915	1.97	62.384
19.7083333333333	0	6.19	0.8582	1.68	180.235
19.75	0	7.7	0.8238	1.39	314.903
19.7916666666667	0.4704	8.73	0.7542	0.12	386.744
19.8333333333333	0	9.77	0.6902	1.16	434.501
19.875	0	10.8	0.6321	2.43	393.392
19.9166666666667	0	10.5	0.6385	2.58	343.728
19.9583333333333	0	10.2	0.645	2.73	263.4
20	0	9.9	0.6515	2.89	151.584
20.0416666666667	0	8.3	0.6968	2.5	26.747
20.0833333333333	0	6.7	0.745	2.11	0
20.125	0	5.11	0.7958	1.73	0
20.1666666666667	0	4.61	0.8212	1.34	0
20.2083333333333	0	4.11	0.8475	0.96	0
20.25	0.5856	3.62	0.8741	0.57	0
20.2916666666667	0	3.41	0.8755	0.46	0
20.3333333333333	0.8064	3.2	0.8769	0.35	0
20.375	0.3936	2.99	0.8781	0.24	0
20.4166666666667	2.4576	3.01	0.8822	0.06	0
20.4583333333333	0.6144	3.04	0.8856	0.36	0
20.5	0	3.06	0.8896	0.65	0
20.5416666666667	0	2.78	0.8965	0.51	0
20.5833333333333	0	2.5	0.9033	0.37	0
20.625	1.9056	2.22	0.91	0.23	0
20.6666666666667	0.0576	3.38	0.8772	0.48	39.024
20.7083333333333	1.9872	4.55	0.844	0.72	111.378
20.75	0	5.71	0.8118	0.97	182.237
20.7916666666667	0	6.24	0.7836	0.8	223.689
20.8333333333333	8.1408	6.77	0.7565	0.63	251.334
20.875	26.904	7.3	0.7304	0.47	297.728
20.9166666666667	55.752	6.85	0.7628	0.44	260.464
20.9583333333333	17.256	6.4	0.7965	0.41	200.104
21	2.1312	5.95	0.8316	0.38	74.952
21.0416666666667	4.7808	5.35	0.8642	0.17	14.26
21.0833333333333	1.8288	4.74	0.8988	0.04	0
21.125	0.0576	4.13	0.9351	0.25	0
21.1666666666667	0.0576	4.12	0.9261	0.07	0
21.2083333333333	1.2192	4.1	0.9176	0.12	0
21.25	0	4.08	0.9092	0.3	0
21.2916666666667	0	4.08	0.9126	0.07	0
21.3333333333333	0	4.07	0.9167	0.15	0
21.375	0	4.06	0.9206	0.38	0
21.4166666666667	0	3.85	0.9229	0.06	0
21.4583333333333	0	3.64	0.925	0.26	0
21.5	0	3.42	0.9276	0.58	0
21.5416666666667	0	3.02	0.9273	1.08	0
21.5833333333333	0	2.61	0.927	1.58	0
21.625	0	2.21	0.9252	2.09	0
21.6666666666667	0	3.53	0.884	1.72	70.816
21.7083333333333	0	4.86	0.843	1.35	199.658
21.75	0	6.18	0.8038	0.98	297.157
21.7916666666667	0	6.86	0.7806	1.39	364.544
21.8333333333333	0	7.53	0.7587	1.81	409.619
21.875	0	8.21	0.7367	2.22	377.088
21.9166666666667	0	8.35	0.7349	2.07	330.288
21.9583333333333	0	8.49	0.733	1.93	254.4
22	0	8.63	0.731	1.78	141.228
22.0416666666667	0	7.51	0.7857	1.68	28.776
22.0833333333333	0	6.38	0.8457	1.58	0
22.125	0	5.26	0.9102	1.47	0
22.1666666666667	0	5.19	0.9192	1.55	0
22.2083333333333	9.3408	5.12	0.9282	1.62	0
22.25	20.0496	5.06	0.9367	1.69	0
22.2916666666667	12.0384	5.2	0.9432	2.43	0
22.3333333333333	28.2432	5.34	0.9495	3.18	0
22.375	13.2816	5.48	0.9556	3.92	0
22.4166666666667	18.384	5.58	0.9519	3.93	0
22.4583333333333	7.6608	5.68	0.9482	3.93	0
22.5	2.6112	5.78	0.9445	3.94	0
22.5416666666667	8.304	5.38	0.9536	3.13	0
22.5833333333333	4.176	4.98	0.9626	2.33	0
22.625	8.5536	4.58	0.9716	1.53	0
22.6666666666667	36.1056	5.11	0.9515	1.54	33.2
22.7083333333333	34.368	5.64	0.9317	1.55	92.423
22.75	15.7344	6.17	0.9124	1.55	143.491
22.7916666666667	49.008	6.66	0.9107	1.64	175.931
22.8333333333333	31.4592	7.15	0.9082	1.73	197.693
22.875	80.4288	7.64	0.905	1.82	151.456
22.9166666666667	54.7008	7.5	0.9195	1.79	132.816
22.9583333333333	78.1536	7.36	0.9343	1.76	102.56
23	18.3936	7.22	0.9491	1.73	37.664
23.0416666666667	12.0576	6.85	0.9526	1.22	8.171
23.0833333333333	2.6976	6.47	0.9564	0.7	0
23.125	2.1504	6.1	0.9592	0.18	0
23.1666666666667	19.9296	6.26	0.9646	0.25	0
23.2083333333333	16.2432	6.41	0.9705	0.32	0
23.25	17.9184	6.57	0.9755	0.39	0
23.2916666666667	10.8864	6.62	0.977	0.45	0
23.3333333333333	20.9664	6.68	0.9779	0.51	0
23.375	38.3328	6.73	0.9794	0.57	0
23.4166666666667	48.7104	6.96	0.9752	0.31	0
23.4583333333333	31.7568	7.19	0.9708	0.05	0
23.5	42.2496	7.41	0.967	0.22	0
23.5416666666667	52.2816	7.25	0.9717	0.19	0
23.5833333333333	64.2144	7.09	0.9763	0.59	0
23.625	47.1072	6.93	0.981	0.99	0
23.6666666666667	28.1088	7.32	0.9599	1.37	26.608
23.7083333333333	18.336	7.72	0.9387	1.74	73.099
23.75	11.5776	8.11	0.9187	2.12	133.542
23.7916666666667	2.1984	8.2	0.9104	2.2	163.598
23.8333333333333	14.8608	8.28	0.9028	2.29	183.84
23.875	23.2992	8.36	0.8953	2.38	203.04
23.9166666666667	36.5664	8.2	0.9065	1.69	178.256
23.9583333333333	15.5616	8.04	0.9179	1	137.992
24	12.2736	7.88	0.9294	0.32	58.48
24.0416666666667	4.3872	7.39	0.9387	0.17	13.438
24.0833333333333	1.536	6.91	0.9469	0.03	0
24.125	8.6208	6.43	0.9549	0.12	0
24.1666666666667	16.2624	6.46	0.9569	0.31	0
24.2083333333333	2.5248	6.48	0.9595	0.49	0
24.25	5.088	6.5	0.9622	0.68	0
24.2916666666667	12.2016	6.22	0.9636	0.62	0
24.3333333333333	11.5488	5.93	0.9655	0.55	0
24.375	5.3664	5.65	0.9664	0.49	0
24.4166666666667	3.7536	5.49	0.9696	0.71	0
24.4583333333333	16.5168	5.34	0.9721	0.94	0
24.5	0	5.19	0.9745	1.16	0
24.5416666666667	5.6448	4.91	0.9642	1.54	0
24.5833333333333	0	4.64	0.9523	1.92	0
24.625	0	4.36	0.9404	2.29	0
24.6666666666667	0	5	0.9134	1.78	41.04
24.7083333333333	0.048	5.64	0.8871	1.27	111.279
24.75	0	6.27	0.8623	0.75	269.543
24.7916666666667	0	6.97	0.8133	1.35	329.995
24.8333333333333	0.1056	7.66	0.7678	1.95	370.809
24.875	0	8.35	0.7249	2.55	385.104
24.9166666666667	4.5312	8.36	0.7288	2.67	338.48
24.9583333333333	0	8.37	0.7326	2.78	262.664
25	2.4528	8.38	0.7365	2.89	106.832
25.0416666666667	6.7776	7.24	0.7793	2.49	25.888
25.0833333333333	0	6.09	0.8253	2.1	0
25.125	0	4.95	0.8737	1.7	0
25.1666666666667	0	4.61	0.8738	1.6	0
25.2083333333333	0	4.27	0.8734	1.51	0
25.25	1.008	3.93	0.8726	1.41	0
25.2916666666667	0	3.65	0.8634	1.37	0
